"","Year","Date","Survey","Station","turbidity","Secchi"
"495",1970,1970-11-11,5,"303",6,1.26999998092651
"496",1970,1970-11-11,5,"305",4,1.62000000476837
"497",1970,1970-11-11,5,"306",3,1.87999999523163
"498",1970,1970-11-11,5,"307",5,1.42999994754791
"499",1970,1970-11-11,5,"308",6,1.26999998092651
"500",1970,1970-11-11,5,"309",6,1.26999998092651
"501",1970,1970-11-11,5,"310",7,1.14999997615814
"502",1970,1970-11-11,5,"311",7,1.14999997615814
"503",1970,1970-11-12,5,"312",8,1.04999995231628
"504",1970,1970-11-12,5,"313",9,0.970000028610229
"505",1970,1970-11-12,5,"314",9,0.970000028610229
"506",1970,1970-11-12,5,"315",7,1.14999997615814
"507",1970,1970-11-12,5,"316",9,0.970000028610229
"508",1970,1970-11-12,5,"318",8,1.04999995231628
"509",1970,1970-11-12,5,"319",14,0.689999997615814
"510",1970,1970-11-11,5,"320",8,1.04999995231628
"511",1970,1970-11-11,5,"321",7,1.14999997615814
"512",1970,1970-11-11,5,"322",8,1.04999995231628
"513",1970,1970-11-11,5,"323",6,1.26999998092651
"514",1970,1970-11-11,5,"324",11,0.829999983310699
"515",1970,1970-11-11,5,"325",6,1.26999998092651
"516",1970,1970-11-11,5,"326",5,1.42999994754791
"517",1970,1970-11-12,5,"327",10,0.889999985694885
"518",1970,1970-11-12,5,"328",9,0.970000028610229
"519",1970,1970-11-12,5,"329",7,1.14999997615814
"520",1970,1970-11-12,5,"330",13,0.730000019073486
"521",1970,1970-11-12,5,"331",14,0.689999997615814
"522",1970,1970-11-12,5,"332",9,0.970000028610229
"523",1970,1970-11-12,5,"333",10,0.889999985694885
"524",1970,1970-11-12,5,"334",9,0.970000028610229
"525",1970,1970-11-12,5,"335",9,0.970000028610229
"526",1970,1970-11-12,5,"336",13,0.730000019073486
"527",1970,1970-11-12,5,"337",16,0.620000004768372
"528",1970,1970-11-11,5,"338",8,1.04999995231628
"529",1970,1970-11-12,5,"340",8,1.04999995231628
"530",1970,1970-11-13,5,"401",21,0.490000009536743
"531",1970,1970-11-13,5,"402",24,0.439999997615814
"532",1970,1970-11-13,5,"404",32,0.340000003576279
"533",1970,1970-11-13,5,"405",27,0.400000005960464
"534",1970,1970-11-13,5,"406",22,0.469999998807907
"535",1970,1970-11-13,5,"407",30,0.360000014305115
"536",1970,1970-11-14,5,"410",32,0.340000003576279
"537",1970,1970-11-14,5,"412",38,0.28999999165535
"538",1970,1970-11-13,5,"414",27,0.400000005960464
"539",1970,1970-11-13,5,"416",33,0.330000013113022
"540",1970,1970-11-13,5,"418",35,0.310000002384186
"541",1970,1970-11-14,5,"501",31,0.349999994039536
"542",1970,1970-11-14,5,"503",30,0.360000014305115
"543",1970,1970-11-14,5,"505",24,0.439999997615814
"544",1970,1970-11-14,5,"507",16,0.620000004768372
"545",1970,1970-11-14,5,"509",17,0.589999973773956
"546",1970,1970-11-14,5,"511",15,0.649999976158142
"547",1970,1970-11-14,5,"513",15,0.649999976158142
"548",1970,1970-11-13,5,"515",38,0.28999999165535
"549",1970,1970-11-13,5,"517",44,0.25
"550",1970,1970-11-14,5,"519",22,0.469999998807907
"551",1970,1970-11-13,5,"602",37,0.300000011920929
"552",1970,1970-11-13,5,"604",47,0.239999994635582
"553",1970,1970-11-13,5,"606",56,0.200000002980232
"554",1970,1970-11-14,5,"608",20,0.509999990463257
"555",1970,1970-11-15,5,"701",17,0.589999973773956
"556",1970,1970-11-15,5,"703",13,0.730000019073486
"557",1970,1970-11-15,5,"705",20,0.509999990463257
"558",1970,1970-11-15,5,"707",21,0.490000009536743
"559",1970,1970-11-15,5,"709",30,0.360000014305115
"560",1970,1970-11-15,5,"802",15,0.649999976158142
"561",1970,1970-11-15,5,"804",13,0.730000019073486
"562",1970,1970-11-15,5,"806",11,0.829999983310699
"563",1970,1970-11-16,5,"808",13,0.730000019073486
"564",1970,1970-11-16,5,"810",10,0.889999985694885
"565",1970,1970-11-16,5,"812",14,0.689999997615814
"566",1970,1970-11-16,5,"814",13,0.730000019073486
"567",1970,1970-11-16,5,"902",15,0.649999976158142
"568",1970,1970-11-16,5,"903",19,0.529999971389771
"569",1970,1970-11-16,5,"904",15,0.649999976158142
"570",1970,1970-11-16,5,"906",18,0.560000002384186
"571",1970,1970-11-16,5,"908",14,0.689999997615814
"572",1970,1970-11-16,5,"910",5,1.42999994754791
"573",1970,1970-11-16,5,"914",12,0.779999971389771
"574",1970,1970-11-16,5,"915",16,0.620000004768372
"575",1970,1970-12-10,6,"101",15,0.649999976158142
"576",1970,1970-12-10,6,"102",12,0.550000011920929
"577",1970,1970-12-10,6,"103",16,0.430000007152557
"578",1970,1970-12-10,6,"104",13,0.509999990463257
"579",1970,1970-12-10,6,"105",12,0.550000011920929
"580",1970,1970-12-10,6,"106",13,0.509999990463257
"581",1970,1970-12-10,6,"107",13,0.509999990463257
"582",1970,1970-12-10,6,"108",13,0.509999990463257
"583",1970,1970-12-10,6,"109",14,0.479999989271164
"584",1970,1970-12-10,6,"110",14,0.479999989271164
"585",1970,1970-12-10,6,"111",13,0.509999990463257
"586",1970,1970-12-10,6,"112",13,0.509999990463257
"587",1970,1970-12-10,6,"113",14,0.479999989271164
"588",1970,1970-12-10,6,"201",13,0.509999990463257
"589",1970,1970-12-10,6,"202",13,0.509999990463257
"590",1970,1970-12-10,6,"203",13,0.509999990463257
"591",1970,1970-12-10,6,"204",14,0.479999989271164
"592",1970,1970-12-10,6,"205",16,0.430000007152557
"593",1970,1970-12-10,6,"206",13,0.509999990463257
"594",1970,1970-12-10,6,"207",13,0.509999990463257
"595",1970,1970-12-10,6,"208",13,0.509999990463257
"596",1970,1970-12-10,6,"209",17,0.409999996423721
"597",1970,1970-12-11,6,"210",15,0.46000000834465
"598",1970,1970-12-11,6,"211",17,0.409999996423721
"599",1970,1970-12-11,6,"301",16,0.600000023841858
"600",1970,1970-12-11,6,"302",17,0.409999996423721
"601",1970,1970-12-11,6,"303",16,0.430000007152557
"602",1970,1970-12-11,6,"305",17,0.600000023841858
"603",1970,1970-12-11,6,"306",18,0.389999985694885
"604",1970,1970-12-11,6,"307",18,0.389999985694885
"605",1970,1970-12-11,6,"308",19,0.379999995231628
"606",1970,1970-12-11,6,"309",17,0.409999996423721
"607",1970,1970-12-11,6,"311",17,0.409999996423721
"608",1970,1970-12-12,6,"312",17,0.409999996423721
"609",1970,1970-12-12,6,"313",18,0.529999971389771
"610",1970,1970-12-12,6,"314",17,0.579999983310699
"611",1970,1970-12-12,6,"315",18,0.389999985694885
"612",1970,1970-12-12,6,"318",22,0.330000013113022
"613",1970,1970-12-11,6,"320",25,0.300000011920929
"614",1970,1970-12-11,6,"321",19,0.649999976158142
"615",1970,1970-12-11,6,"322",18,0.620000004768372
"616",1970,1970-12-11,6,"323",24,0.479999989271164
"617",1970,1970-12-11,6,"324",45,0.25
"618",1970,1970-12-11,6,"325",42,0.310000002384186
"619",1970,1970-12-11,6,"326",43,0.300000011920929
"620",1970,1970-12-12,6,"327",20,0.360000014305115
"621",1970,1970-12-12,6,"328",30,0.300000011920929
"622",1970,1970-12-12,6,"329",47,0.180000007152557
"623",1970,1970-12-12,6,"330",28,0.270000010728836
"624",1970,1970-12-12,6,"331",34,0.230000004172325
"625",1970,1970-12-12,6,"332",38,0.209999993443489
"626",1970,1970-12-12,6,"333",37,0.219999998807907
"627",1970,1970-12-12,6,"334",35,0.230000004172325
"628",1970,1970-12-12,6,"335",47,0.180000007152557
"629",1970,1970-12-12,6,"337",44,0.219999998807907
"630",1970,1970-12-12,6,"338",40,0.230000004172325
"631",1970,1970-12-12,6,"340",80,0.0500000007450581
"632",1970,1970-12-13,6,"401",73,0.180000007152557
"633",1970,1970-12-13,6,"402",83,0.159999996423721
"634",1970,1970-12-13,6,"404",84,0.109999999403954
"635",1970,1970-12-13,6,"405",74,0.140000000596046
"636",1970,1970-12-13,6,"406",76,0.159999996423721
"637",1970,1970-12-13,6,"407",76,0.159999996423721
"638",1970,1970-12-14,6,"410",66,0.100000001490116
"639",1970,1970-12-14,6,"412",54,0.209999993443489
"640",1970,1970-12-13,6,"414",73,0.119999997317791
"641",1970,1970-12-13,6,"416",77,0.170000001788139
"642",1970,1970-12-13,6,"418",68,0.180000007152557
"643",1970,1970-12-14,6,"501",55,0.230000004172325
"644",1970,1970-12-14,6,"503",47,0.25
"645",1970,1970-12-14,6,"505",55,0.239999994635582
"646",1970,1970-12-14,6,"507",58,0.209999993443489
"647",1970,1970-12-14,6,"509",55,0.209999993443489
"648",1970,1970-12-14,6,"511",54,0.219999998807907
"649",1970,1970-12-14,6,"513",50,0.230000004172325
"650",1970,1970-12-13,6,"515",66,0.200000002980232
"651",1970,1970-12-13,6,"517",60,0.209999993443489
"652",1970,1970-12-14,6,"519",58,0.219999998807907
"653",1970,1970-12-13,6,"602",64,0.189999997615814
"654",1970,1970-12-13,6,"604",65,0.180000007152557
"655",1970,1970-12-13,6,"606",72,0.189999997615814
"656",1970,1970-12-14,6,"608",55,0.209999993443489
"657",1970,1970-12-15,6,"701",48,0.230000004172325
"658",1970,1970-12-15,6,"703",49,0.239999994635582
"659",1970,1970-12-15,6,"705",53,0.219999998807907
"660",1970,1970-12-15,6,"707",41,0.280000001192093
"661",1970,1970-12-15,6,"802",45,0.28999999165535
"662",1970,1970-12-15,6,"804",42,0.28999999165535
"663",1970,1970-12-15,6,"806",41,0.270000010728836
"664",1970,1970-12-16,6,"808",40,0.319999992847443
"665",1970,1970-12-16,6,"810",46,0.310000002384186
"666",1970,1970-12-16,6,"812",47,0.280000001192093
"667",1970,1970-12-16,6,"814",42,0.300000011920929
"668",1970,1970-12-16,6,"902",29,0.349999994039536
"669",1970,1970-12-16,6,"903",38,0.330000013113022
"670",1970,1970-12-16,6,"904",40,0.319999992847443
"671",1970,1970-12-16,6,"906",30,0.379999995231628
"672",1970,1970-12-16,6,"908",34,0.349999994039536
"673",1970,1970-12-16,6,"910",25,0.400000005960464
"674",1970,1970-12-16,6,"914",23,0.449999988079071
"675",1970,1970-12-16,6,"915",24,0.439999997615814
"676",1970,1970-01-10,7,"301",22,0.469999998807907
"677",1970,1970-01-10,7,"302",30,0.360000014305115
"678",1970,1970-01-10,7,"303",12,0.779999971389771
"679",1970,1970-01-10,7,"304",19,0.529999971389771
"680",1970,1970-01-13,7,"305",13,0.730000019073486
"681",1970,1970-01-13,7,"306",13,0.730000019073486
"682",1970,1970-01-13,7,"307",14,0.689999997615814
"683",1970,1970-01-13,7,"308",14,0.689999997615814
"684",1970,1970-01-13,7,"309",14,0.689999997615814
"685",1970,1970-01-13,7,"310",14,0.689999997615814
"686",1970,1970-01-13,7,"311",15,0.649999976158142
"687",1970,1970-01-10,7,"312",14,0.689999997615814
"688",1970,1970-01-10,7,"313",17,0.589999973773956
"689",1970,1970-01-13,7,"314",21,0.490000009536743
"690",1970,1970-01-13,7,"315",47,0.239999994635582
"691",1970,1970-01-10,7,"316",32,0.340000003576279
"692",1970,1970-01-10,7,"317",18,0.560000002384186
"693",1970,1970-01-10,7,"318",18,0.560000002384186
"694",1970,1970-01-10,7,"319",45,0.25
"695",1970,1970-01-11,7,"320",30,0.360000014305115
"696",1970,1970-01-14,7,"321",28,0.379999995231628
"697",1970,1970-01-11,7,"322",30,0.360000014305115
"698",1970,1970-01-11,7,"323",37,0.300000011920929
"699",1970,1970-01-13,7,"324",27,0.400000005960464
"700",1970,1970-01-10,7,"325",17,0.589999973773956
"701",1970,1970-01-10,7,"326",13,0.730000019073486
"702",1970,1970-01-13,7,"327",37,0.300000011920929
"703",1970,1970-01-13,7,"328",46,0.239999994635582
"704",1970,1970-01-10,7,"329",17,0.589999973773956
"705",1970,1970-01-10,7,"330",21,0.490000009536743
"706",1970,1970-01-10,7,"331",31,0.349999994039536
"707",1970,1970-01-10,7,"332",37,0.300000011920929
"708",1970,1970-01-10,7,"333",34,0.319999992847443
"709",1970,1970-01-10,7,"334",15,0.649999976158142
"710",1970,1970-01-10,7,"335",15,0.649999976158142
"711",1970,1970-01-10,7,"336",14,0.689999997615814
"712",1970,1970-01-10,7,"337",17,0.589999973773956
"713",1970,1970-01-11,7,"338",30,0.360000014305115
"714",1970,1970-01-11,7,"339",14,0.689999997615814
"715",1970,1970-01-11,7,"340",38,0.28999999165535
"716",1970,1970-01-11,7,"401",38,0.28999999165535
"717",1970,1970-01-11,7,"402",51,0.219999998807907
"718",1970,1970-01-11,7,"403",51,0.219999998807907
"719",1970,1970-01-11,7,"404",44,0.25
"720",1970,1970-01-11,7,"405",47,0.239999994635582
"721",1970,1970-01-11,7,"406",47,0.239999994635582
"722",1970,1970-01-11,7,"407",40,0.280000001192093
"723",1970,1970-01-11,7,"408",37,0.300000011920929
"724",1970,1970-01-15,7,"409",44,0.25
"725",1970,1970-01-15,7,"411",52,0.219999998807907
"726",1970,1970-01-15,7,"413",62,0.189999997615814
"727",1970,1970-01-15,7,"414",38,0.28999999165535
"728",1970,1970-01-15,7,"416",40,0.280000001192093
"729",1970,1970-01-15,7,"418",48,0.239999994635582
"730",1970,1970-01-15,7,"502",52,0.219999998807907
"731",1970,1970-01-15,7,"504",45,0.25
"732",1970,1970-01-16,7,"506",42,0.270000010728836
"733",1970,1970-01-16,7,"508",37,0.300000011920929
"734",1970,1970-01-16,7,"510",47,0.239999994635582
"735",1970,1970-01-16,7,"512",55,0.209999993443489
"736",1970,1970-01-16,7,"514",57,0.200000002980232
"737",1970,1970-01-15,7,"516",72,0.159999996423721
"738",1970,1970-01-15,7,"518",64,0.180000007152557
"739",1970,1970-01-15,7,"601",35,0.310000002384186
"740",1970,1970-01-15,7,"603",40,0.280000001192093
"741",1970,1970-01-15,7,"605",43,0.259999990463257
"742",1970,1970-01-15,7,"607",54,0.209999993443489
"743",1970,1970-01-16,7,"702",73,0.159999996423721
"744",1970,1970-01-16,7,"704",69,0.170000001788139
"745",1970,1970-01-16,7,"706",75,0.159999996423721
"746",1970,1970-01-16,7,"708",99,0.119999997317791
"747",1970,1970-01-16,7,"710",99,0.119999997317791
"748",1970,1970-01-16,7,"801",58,0.200000002980232
"749",1970,1970-01-17,7,"803",30,0.360000014305115
"750",1970,1970-01-17,7,"805",50,0.230000004172325
"751",1970,1970-01-17,7,"807",37,0.300000011920929
"752",1970,1970-01-17,7,"809",37,0.300000011920929
"753",1970,1970-01-17,7,"811",40,0.280000001192093
"754",1970,1970-01-17,7,"813",42,0.270000010728836
"755",1970,1970-01-17,7,"815",43,0.259999990463257
"756",1970,1970-01-18,7,"902",37,0.300000011920929
"757",1970,1970-01-17,7,"903",55,0.209999993443489
"758",1970,1970-01-18,7,"905",41,0.270000010728836
"759",1970,1970-01-18,7,"907",61,0.189999997615814
"760",1970,1970-01-18,7,"909",50,0.230000004172325
"761",1970,1970-01-18,7,"911",41,0.270000010728836
"762",1970,1970-01-18,7,"913",37,0.300000011920929
"763",1970,1970-01-18,7,"914",27,0.400000005960464
"764",1970,1970-01-18,7,"915",20,0.509999990463257
"765",1970,1970-03-13,9,"301",17,0.589999973773956
"766",1970,1970-03-13,9,"302",18,0.560000002384186
"767",1970,1970-03-13,9,"303",20,0.509999990463257
"768",1970,1970-03-13,9,"304",38,0.28999999165535
"769",1970,1970-03-13,9,"305",24,0.439999997615814
"770",1970,1970-03-13,9,"306",20,0.509999990463257
"771",1970,1970-03-13,9,"307",18,0.560000002384186
"772",1970,1970-03-13,9,"308",18,0.560000002384186
"773",1970,1970-03-13,9,"309",18,0.560000002384186
"774",1970,1970-03-13,9,"310",22,0.469999998807907
"775",1970,1970-03-13,9,"311",19,0.529999971389771
"776",1970,1970-03-14,9,"312",22,0.469999998807907
"777",1970,1970-03-14,9,"313",23,0.449999988079071
"778",1970,1970-03-14,9,"314",19,0.529999971389771
"779",1970,1970-03-14,9,"315",23,0.449999988079071
"780",1970,1970-03-14,9,"316",37,0.300000011920929
"781",1970,1970-03-14,9,"317",43,0.259999990463257
"782",1970,1970-03-14,9,"318",35,0.310000002384186
"783",1970,1970-03-14,9,"319",95,0.129999995231628
"784",1970,1970-03-13,9,"320",23,0.449999988079071
"785",1970,1970-03-13,9,"321",24,0.439999997615814
"786",1970,1970-03-13,9,"322",26,0.409999996423721
"787",1970,1970-03-13,9,"323",27,0.400000005960464
"788",1970,1970-03-13,9,"324",23,0.449999988079071
"789",1970,1970-03-13,9,"325",48,0.239999994635582
"790",1970,1970-03-13,9,"326",33,0.330000013113022
"791",1970,1970-03-14,9,"327",31,0.349999994039536
"792",1970,1970-03-14,9,"328",28,0.379999995231628
"793",1970,1970-03-14,9,"329",26,0.409999996423721
"794",1970,1970-03-14,9,"330",29,0.370000004768372
"795",1970,1970-03-14,9,"331",27,0.400000005960464
"796",1970,1970-03-14,9,"332",31,0.349999994039536
"797",1970,1970-03-14,9,"333",37,0.300000011920929
"798",1970,1970-03-14,9,"334",31,0.349999994039536
"799",1970,1970-03-14,9,"335",28,0.379999995231628
"800",1970,1970-03-14,9,"336",38,0.28999999165535
"801",1970,1970-03-13,9,"337",46,0.239999994635582
"802",1970,1970-03-14,9,"338",42,0.270000010728836
"803",1970,1970-03-13,9,"339",50,0.230000004172325
"804",1970,1970-03-15,9,"340",30,0.360000014305115
"805",1970,1970-03-15,9,"401",44,0.25
"806",1970,1970-03-15,9,"402",38,0.28999999165535
"807",1970,1970-03-15,9,"403",67,0.170000001788139
"808",1970,1970-03-15,9,"404",47,0.239999994635582
"809",1970,1970-03-15,9,"405",47,0.239999994635582
"810",1970,1970-03-15,9,"406",38,0.28999999165535
"811",1970,1970-03-15,9,"407",46,0.239999994635582
"812",1970,1970-03-15,9,"408",35,0.310000002384186
"813",1970,1970-03-17,9,"409",31,0.349999994039536
"814",1970,1970-03-17,9,"411",32,0.340000003576279
"815",1970,1970-03-17,9,"413",27,0.400000005960464
"816",1970,1970-03-16,9,"414",28,0.379999995231628
"817",1970,1970-03-16,9,"416",39,0.280000001192093
"818",1970,1970-03-16,9,"418",38,0.28999999165535
"819",1970,1970-03-19,9,"419",38,0.28999999165535
"820",1970,1970-03-17,9,"502",26,0.409999996423721
"821",1970,1970-03-17,9,"504",26,0.409999996423721
"822",1970,1970-03-17,9,"506",43,0.259999990463257
"823",1970,1970-03-17,9,"508",41,0.270000010728836
"824",1970,1970-03-17,9,"510",31,0.349999994039536
"825",1970,1970-03-17,9,"512",31,0.349999994039536
"826",1970,1970-03-17,9,"514",26,0.409999996423721
"827",1970,1970-03-16,9,"516",38,0.28999999165535
"828",1970,1970-03-17,9,"518",32,0.340000003576279
"829",1970,1970-03-16,9,"601",38,0.28999999165535
"830",1970,1970-03-16,9,"603",38,0.28999999165535
"831",1970,1970-03-16,9,"605",58,0.200000002980232
"832",1970,1970-03-16,9,"607",57,0.200000002980232
"833",1970,1970-03-18,9,"702",33,0.330000013113022
"834",1970,1970-03-18,9,"704",29,0.370000004768372
"835",1970,1970-03-18,9,"706",35,0.310000002384186
"836",1970,1970-03-18,9,"708",27,0.400000005960464
"837",1970,1970-03-17,9,"801",28,0.379999995231628
"838",1970,1970-03-17,9,"803",30,0.360000014305115
"839",1970,1970-03-17,9,"805",28,0.379999995231628
"840",1970,1970-03-18,9,"807",28,0.379999995231628
"841",1970,1970-03-18,9,"809",26,0.409999996423721
"842",1970,1970-03-18,9,"811",27,0.400000005960464
"843",1970,1970-03-18,9,"813",28,0.379999995231628
"844",1970,1970-03-18,9,"815",27,0.400000005960464
"845",1970,1970-03-19,9,"902",29,0.370000004768372
"846",1970,1970-03-18,9,"903",28,0.379999995231628
"847",1970,1970-03-19,9,"905",27,0.400000005960464
"848",1970,1970-03-19,9,"907",24,0.439999997615814
"849",1970,1970-03-19,9,"909",20,0.509999990463257
"850",1970,1970-03-19,9,"911",20,0.509999990463257
"851",1970,1970-03-19,9,"913",25,0.419999986886978
"852",1970,1970-03-19,9,"915",34,0.319999992847443
"853",1971,1971-10-07,4,"319",28,0.5
"854",1971,1971-10-07,4,"327",25,0.75
"855",1971,1971-10-07,4,"328",24,0.75
"856",1971,1971-10-07,4,"329",35,0.300000011920929
"857",1971,1971-10-07,4,"330",27,0.600000023841858
"858",1971,1971-10-07,4,"331",22,0.649999976158142
"859",1971,1971-10-07,4,"332",24,0.649999976158142
"860",1971,1971-10-07,4,"333",23,0.620000004768372
"861",1971,1971-10-07,4,"334",25,0.550000011920929
"862",1971,1971-10-07,4,"335",24,0.5
"863",1971,1971-10-07,4,"336",25,0.699999988079071
"864",1971,1971-10-07,4,"339",25,0.800000011920929
"865",1971,1971-10-07,4,"340",40,0.319999992847443
"866",1971,1971-10-12,4,"401",26,0.409999996423721
"867",1971,1971-10-12,4,"402",33,0.370000004768372
"868",1971,1971-10-12,4,"404",36,0.349999994039536
"869",1971,1971-10-12,4,"405",26,0.349999994039536
"870",1971,1971-10-12,4,"406",27,0.469999998807907
"871",1971,1971-10-12,4,"407",25,0.400000005960464
"872",1971,1971-10-13,4,"410",45,0.230000004172325
"873",1971,1971-10-13,4,"412",40,0.280000001192093
"874",1971,1971-10-12,4,"414",30,0.370000004768372
"875",1971,1971-10-12,4,"416",33,0.419999986886978
"876",1971,1971-10-12,4,"418",43,0.280000001192093
"877",1971,1971-10-13,4,"501",45,0.230000004172325
"878",1971,1971-10-13,4,"503",40,0.270000010728836
"879",1971,1971-10-13,4,"505",37,0.270000010728836
"880",1971,1971-10-13,4,"507",40,0.319999992847443
"881",1971,1971-10-13,4,"509",42,0.340000003576279
"882",1971,1971-10-13,4,"511",37,0.360000014305115
"883",1971,1971-10-13,4,"513",34,0.400000005960464
"884",1971,1971-10-12,4,"515",46,0.25
"885",1971,1971-10-12,4,"517",43,0.219999998807907
"886",1971,1971-10-13,4,"519",44,0.28999999165535
"887",1971,1971-10-12,4,"602",37,0.270000010728836
"888",1971,1971-10-12,4,"604",47,0.209999993443489
"889",1971,1971-10-12,4,"606",50,0.209999993443489
"890",1971,1971-10-13,4,"608",35,0.379999995231628
"891",1971,1971-10-14,4,"701",30,0.419999986886978
"892",1971,1971-10-14,4,"703",30,0.430000007152557
"893",1971,1971-10-14,4,"705",27,0.5
"894",1971,1971-10-14,4,"707",27,0.550000011920929
"895",1971,1971-10-14,4,"709",27,0.579999983310699
"896",1971,1971-10-14,4,"711",27,0.569999992847443
