Year,Month,Day,Hour,Minute,Second,salinity
2018,9,21,3,0,0,4.78
2018,9,21,3,15,0,4.73
2018,9,21,3,30,0,4.69
2018,9,21,3,45,0,4.65
2018,9,21,4,0,0,4.61
2018,9,21,4,15,0,4.57
2018,9,21,4,30,0,4.54
2018,9,21,4,45,0,4.5
2018,9,21,5,0,0,4.47
2018,9,21,5,15,0,4.43
2018,9,21,5,30,0,4.39
2018,9,21,5,45,0,4.34
2018,9,21,6,0,0,4.3
2018,9,21,6,15,0,4.26
2018,9,21,6,30,0,4.24
2018,9,21,6,45,0,4.23
2018,9,21,7,0,0,4.22
2018,9,21,7,15,0,4.22
2018,9,21,7,30,0,4.22
2018,9,21,7,45,0,4.22
2018,9,21,8,0,0,4.22
2018,9,21,8,15,0,4.22
2018,9,21,8,30,0,4.22
2018,9,21,8,45,0,4.22
2018,9,21,9,0,0,4.22
2018,9,21,9,15,0,4.24
2018,9,21,9,30,0,4.26
2018,9,21,9,45,0,4.31
2018,9,21,10,0,0,4.36
2018,9,21,10,15,0,4.41
2018,9,21,10,30,0,4.45
2018,9,21,10,45,0,4.5
2018,9,21,11,0,0,4.54
2018,9,21,11,15,0,4.59
2018,9,21,11,30,0,4.64
2018,9,21,11,45,0,4.7
2018,9,21,12,0,0,4.76
2018,9,21,12,15,0,4.83
2018,9,21,12,30,0,4.9
2018,9,21,12,45,0,4.97
2018,9,21,13,0,0,5.03
2018,9,21,13,15,0,5.09
2018,9,21,13,30,0,5.14
2018,9,21,13,45,0,5.19
2018,9,21,14,0,0,5.22
2018,9,21,14,15,0,5.24
2018,9,21,14,30,0,5.25
2018,9,21,14,45,0,5.25
2018,9,21,15,0,0,5.23
2018,9,21,15,15,0,5.2
2018,9,21,15,30,0,5.13
2018,9,21,15,45,0,4.98
2018,9,21,16,0,0,4.89
2018,9,21,16,15,0,4.83
2018,9,21,16,30,0,4.77
2018,9,21,16,45,0,4.73
2018,9,21,17,0,0,4.68
2018,9,21,17,15,0,4.65
2018,9,21,17,30,0,4.63
2018,9,21,17,45,0,4.62
2018,9,21,18,0,0,4.6
2018,9,21,18,15,0,4.58
2018,9,21,18,30,0,4.56
2018,9,21,18,45,0,4.55
2018,9,21,19,0,0,4.54
2018,9,21,19,15,0,4.53
2018,9,21,19,30,0,4.53
2018,9,21,19,45,0,4.54
2018,9,21,20,0,0,4.56
2018,9,21,20,15,0,4.58
2018,9,21,20,30,0,4.62
2018,9,21,20,45,0,4.66
2018,9,21,21,0,0,4.7
2018,9,21,21,15,0,4.75
2018,9,21,21,30,0,4.8
2018,9,21,21,45,0,4.87
2018,9,21,22,0,0,4.93
2018,9,21,22,15,0,5
2018,9,21,22,30,0,5.05
2018,9,21,22,45,0,5.11
2018,9,21,23,0,0,5.18
2018,9,21,23,15,0,5.25
2018,9,21,23,30,0,5.31
2018,9,21,23,45,0,5.36
2018,9,22,0,0,0,5.41
2018,9,22,0,15,0,5.45
2018,9,22,0,30,0,5.49
2018,9,22,0,45,0,5.52
2018,9,22,1,0,0,5.54
2018,9,22,1,15,0,5.54
2018,9,22,1,30,0,5.53
2018,9,22,1,45,0,5.5
2018,9,22,2,0,0,5.46
2018,9,22,2,15,0,5.36
2018,9,22,2,30,0,5.22
2018,9,22,2,45,0,5.17
2018,9,22,3,0,0,5.13
2018,9,22,3,15,0,5.09
2018,9,22,3,30,0,5.04
2018,9,22,3,45,0,4.98
2018,9,22,4,0,0,4.92
2018,9,22,4,15,0,4.88
2018,9,22,4,30,0,4.83
2018,9,22,4,45,0,4.78
2018,9,22,5,0,0,4.73
2018,9,22,5,15,0,4.69
2018,9,22,5,30,0,4.64
2018,9,22,5,45,0,4.6
2018,9,22,6,0,0,4.55
2018,9,22,6,15,0,4.49
2018,9,22,6,30,0,4.43
2018,9,22,6,45,0,4.37
2018,9,22,7,0,0,4.33
2018,9,22,7,15,0,4.3
2018,9,22,7,30,0,4.28
2018,9,22,7,45,0,4.27
2018,9,22,8,0,0,4.27
2018,9,22,8,15,0,4.27
2018,9,22,8,30,0,4.27
2018,9,22,8,45,0,4.27
2018,9,22,9,0,0,4.27
2018,9,22,9,15,0,4.27
2018,9,22,9,30,0,4.28
2018,9,22,9,45,0,4.3
2018,9,22,10,0,0,4.34
2018,9,22,10,15,0,4.4
2018,9,22,10,30,0,4.47
2018,9,22,10,45,0,4.54
2018,9,22,11,0,0,4.61
2018,9,22,11,15,0,4.66
2018,9,22,11,30,0,4.71
2018,9,22,11,45,0,4.77
2018,9,22,12,0,0,4.82
2018,9,22,12,15,0,4.88
2018,9,22,12,30,0,4.95
2018,9,22,12,45,0,5.01
2018,9,22,13,0,0,5.07
2018,9,22,13,15,0,5.13
2018,9,22,13,30,0,5.18
2018,9,22,13,45,0,5.24
2018,9,22,14,0,0,5.28
2018,9,22,14,15,0,5.32
2018,9,22,14,30,0,5.34
2018,9,22,14,45,0,5.36
2018,9,22,15,0,0,5.36
2018,9,22,15,15,0,5.34
2018,9,22,15,30,0,5.31
2018,9,22,15,45,0,5.27
2018,9,22,16,0,0,5.19
2018,9,22,16,15,0,5.04
2018,9,22,16,30,0,4.94
2018,9,22,16,45,0,4.88
2018,9,22,17,0,0,4.84
2018,9,22,17,15,0,4.8
2018,9,22,17,30,0,4.77
2018,9,22,17,45,0,4.76
2018,9,22,18,0,0,4.74
2018,9,22,18,15,0,4.72
2018,9,22,18,30,0,4.69
2018,9,22,18,45,0,4.66
2018,9,22,19,0,0,4.62
2018,9,22,19,15,0,4.59
2018,9,22,19,30,0,4.56
2018,9,22,19,45,0,4.55
2018,9,22,20,0,0,4.53
2018,9,22,20,15,0,4.53
2018,9,22,20,30,0,4.55
2018,9,22,20,45,0,4.57
2018,9,22,21,0,0,4.63
2018,9,22,21,15,0,4.66
2018,9,22,21,30,0,4.71
2018,9,22,21,45,0,4.76
2018,9,22,22,0,0,4.82
2018,9,22,22,15,0,4.89
2018,9,22,22,30,0,4.96
2018,9,22,22,45,0,5.01
2018,9,22,23,0,0,5.07
2018,9,22,23,15,0,5.13
2018,9,22,23,30,0,5.2
2018,9,22,23,45,0,5.27
2018,9,23,0,0,0,5.34
2018,9,23,0,15,0,5.41
2018,9,23,0,30,0,5.47
2018,9,23,0,45,0,5.52
2018,9,23,1,0,0,5.58
2018,9,23,1,15,0,5.62
2018,9,23,1,30,0,5.66
2018,9,23,1,45,0,5.68
2018,9,23,2,0,0,5.68
2018,9,23,2,15,0,5.66
2018,9,23,2,30,0,5.63
2018,9,23,2,45,0,5.58
2018,9,23,3,0,0,5.48
2018,9,23,3,15,0,5.36
2018,9,23,3,30,0,5.31
2018,9,23,3,45,0,5.26
2018,9,23,4,0,0,5.21
2018,9,23,4,15,0,5.16
2018,9,23,4,30,0,5.1
2018,9,23,4,45,0,5.06
2018,9,23,5,0,0,5.03
2018,9,23,5,15,0,5
2018,9,23,5,30,0,4.95
2018,9,23,5,45,0,4.89
2018,9,23,6,0,0,4.84
2018,9,23,6,15,0,4.79
2018,9,23,6,30,0,4.74
2018,9,23,6,45,0,4.69
2018,9,23,7,0,0,4.63
2018,9,23,7,15,0,4.55
2018,9,23,7,30,0,4.47
2018,9,23,7,45,0,4.41
2018,9,23,8,0,0,4.37
2018,9,23,8,15,0,4.34
2018,9,23,8,30,0,4.32
2018,9,23,8,45,0,4.32
2018,9,23,9,0,0,4.31
2018,9,23,9,15,0,4.32
2018,9,23,9,30,0,4.33
2018,9,23,9,45,0,4.35
2018,9,23,10,0,0,4.39
2018,9,23,10,15,0,4.44
2018,9,23,10,30,0,4.52
2018,9,23,10,45,0,4.62
2018,9,23,11,0,0,4.7
2018,9,23,11,15,0,4.77
2018,9,23,11,30,0,4.83
2018,9,23,11,45,0,4.88
2018,9,23,12,0,0,4.94
2018,9,23,12,15,0,5
2018,9,23,12,30,0,5.06
2018,9,23,12,45,0,5.11
2018,9,23,13,0,0,5.17
2018,9,23,13,15,0,5.23
2018,9,23,13,30,0,5.29
2018,9,23,13,45,0,5.35
2018,9,23,14,0,0,5.4
2018,9,23,14,15,0,5.45
2018,9,23,14,30,0,5.5
2018,9,23,14,45,0,5.53
2018,9,23,15,0,0,5.55
2018,9,23,15,15,0,5.56
2018,9,23,15,30,0,5.55
2018,9,23,15,45,0,5.53
2018,9,23,16,0,0,5.49
2018,9,23,16,15,0,5.38
2018,9,23,16,30,0,5.23
2018,9,23,16,45,0,5.17
2018,9,23,17,0,0,5.12
2018,9,23,17,15,0,5.04
2018,9,23,17,30,0,4.99
2018,9,23,17,45,0,4.95
2018,9,23,18,0,0,4.91
2018,9,23,18,15,0,4.88
2018,9,23,18,30,0,4.85
2018,9,23,18,45,0,4.83
2018,9,23,19,0,0,4.8
2018,9,23,19,15,0,4.76
2018,9,23,19,30,0,4.71
2018,9,23,19,45,0,4.68
2018,9,23,20,0,0,4.64
2018,9,23,20,15,0,4.61
2018,9,23,20,30,0,4.59
2018,9,23,20,45,0,4.58
2018,9,23,21,0,0,4.58
2018,9,23,21,15,0,4.6
2018,9,23,21,30,0,4.64
2018,9,23,21,45,0,4.7
2018,9,23,22,0,0,4.76
2018,9,23,22,15,0,4.82
2018,9,23,22,30,0,4.88
2018,9,23,22,45,0,4.95
2018,9,23,23,0,0,5.03
2018,9,23,23,15,0,5.09
2018,9,23,23,30,0,5.14
2018,9,23,23,45,0,5.2
2018,9,24,0,0,0,5.26
2018,9,24,0,15,0,5.32
2018,9,24,0,30,0,5.38
2018,9,24,0,45,0,5.45
2018,9,24,1,0,0,5.52
2018,9,24,1,15,0,5.59
2018,9,24,1,30,0,5.65
2018,9,24,1,45,0,5.71
2018,9,24,2,0,0,5.76
2018,9,24,2,15,0,5.79
2018,9,24,2,30,0,5.8
2018,9,24,2,45,0,5.8
2018,9,24,3,0,0,5.78
2018,9,24,3,15,0,5.74
2018,9,24,3,30,0,5.63
2018,9,24,3,45,0,5.33
2018,9,24,4,0,0,5.29
2018,9,24,4,15,0,5.24
2018,9,24,4,30,0,5.17
2018,9,24,4,45,0,5.1
2018,9,24,5,0,0,5.19
2018,9,24,5,15,0,5.15
2018,9,24,5,30,0,5.11
2018,9,24,5,45,0,5.07
2018,9,24,6,0,0,5.03
2018,9,24,6,15,0,4.99
2018,9,24,6,30,0,4.94
2018,9,24,6,45,0,4.9
2018,9,24,7,0,0,4.86
2018,9,24,7,15,0,4.8
2018,9,24,7,30,0,4.72
2018,9,24,7,45,0,4.63
2018,9,24,8,0,0,4.55
2018,9,24,8,15,0,4.49
2018,9,24,8,30,0,4.45
2018,9,24,8,45,0,4.42
2018,9,24,9,0,0,4.4
2018,9,24,9,15,0,4.39
2018,9,24,9,30,0,4.38
2018,9,24,9,45,0,4.38
2018,9,24,10,0,0,4.39
2018,9,24,10,15,0,4.4
2018,9,24,10,30,0,4.43
2018,9,24,10,45,0,4.49
2018,9,24,11,0,0,4.59
2018,9,24,11,15,0,4.69
2018,9,24,11,30,0,4.8
2018,9,24,11,45,0,4.89
2018,9,24,12,0,0,4.96
2018,9,24,12,15,0,5.01
2018,9,24,12,30,0,5.07
2018,9,24,12,45,0,5.13
2018,9,24,13,0,0,5.19
2018,9,24,13,15,0,5.25
2018,9,24,13,30,0,5.31
2018,9,24,13,45,0,5.38
2018,9,24,14,0,0,5.45
2018,9,24,14,15,0,5.51
2018,9,24,14,30,0,5.57
2018,9,24,14,45,0,5.63
2018,9,24,15,0,0,5.67
2018,9,24,15,15,0,5.7
2018,9,24,15,30,0,5.73
2018,9,24,15,45,0,5.74
2018,9,24,16,0,0,5.73
2018,9,24,16,15,0,5.71
2018,9,24,16,30,0,5.64
2018,9,24,16,45,0,5.41
2018,9,24,17,0,0,5.28
2018,9,24,17,15,0,5.27
2018,9,24,17,30,0,5.22
2018,9,24,17,45,0,5.15
2018,9,24,18,0,0,5.09
2018,9,24,18,15,0,5.06
2018,9,24,18,30,0,5.03
2018,9,24,18,45,0,4.99
2018,9,24,19,0,0,4.96
2018,9,24,19,15,0,4.92
2018,9,24,19,30,0,4.88
2018,9,24,19,45,0,4.83
2018,9,24,20,0,0,4.79
2018,9,24,20,15,0,4.74
2018,9,24,20,30,0,4.69
2018,9,24,20,45,0,4.65
2018,9,24,21,0,0,4.61
2018,9,24,21,15,0,4.59
2018,9,24,21,30,0,4.58
2018,9,24,21,45,0,4.59
2018,9,24,22,0,0,4.63
2018,9,24,22,15,0,4.69
2018,9,24,22,30,0,4.76
2018,9,24,22,45,0,4.83
2018,9,24,23,0,0,4.9
2018,9,24,23,15,0,4.97
2018,9,24,23,30,0,5.06
2018,9,24,23,45,0,5.13
2018,9,25,0,0,0,5.19
2018,9,25,0,15,0,5.25
2018,9,25,0,30,0,5.31
2018,9,25,0,45,0,5.37
2018,9,25,1,0,0,5.44
2018,9,25,1,15,0,5.51
2018,9,25,1,30,0,5.58
2018,9,25,1,45,0,5.65
2018,9,25,2,0,0,5.72
2018,9,25,2,15,0,5.79
2018,9,25,2,30,0,5.84
2018,9,25,2,45,0,5.88
2018,9,25,3,0,0,5.91
2018,9,25,3,15,0,5.92
2018,9,25,3,30,0,5.92
2018,9,25,3,45,0,5.9
2018,9,25,4,0,0,5.86
2018,9,25,4,15,0,5.76
2018,9,25,4,30,0,5.5
2018,9,25,4,45,0,5.43
2018,9,25,5,0,0,5.34
2018,9,25,5,15,0,5.27
2018,9,25,5,30,0,5.22
2018,9,25,5,45,0,5.28
2018,9,25,6,0,0,5.24
2018,9,25,6,15,0,5.2
2018,9,25,6,30,0,5.16
2018,9,25,6,45,0,5.13
2018,9,25,7,0,0,5.09
2018,9,25,7,15,0,5.04
2018,9,25,7,30,0,5
2018,9,25,7,45,0,4.95
2018,9,25,8,0,0,4.88
2018,9,25,8,15,0,4.79
2018,9,25,8,30,0,4.69
2018,9,25,8,45,0,4.61
2018,9,25,9,0,0,4.56
2018,9,25,9,15,0,4.51
2018,9,25,9,30,0,4.49
2018,9,25,9,45,0,4.47
2018,9,25,10,0,0,4.47
2018,9,25,10,15,0,4.47
2018,9,25,10,30,0,4.5
2018,9,25,10,45,0,4.53
2018,9,25,11,0,0,4.61
2018,9,25,11,15,0,4.7
2018,9,25,11,30,0,4.82
2018,9,25,11,45,0,4.92
2018,9,25,12,0,0,5.01
2018,9,25,12,15,0,5.09
2018,9,25,12,30,0,5.15
2018,9,25,12,45,0,5.21
2018,9,25,13,0,0,5.27
2018,9,25,13,15,0,5.34
2018,9,25,13,30,0,5.4
2018,9,25,13,45,0,5.46
2018,9,25,14,0,0,5.53
2018,9,25,14,15,0,5.6
2018,9,25,14,30,0,5.67
2018,9,25,14,45,0,5.74
2018,9,25,15,0,0,5.8
2018,9,25,15,15,0,5.85
2018,9,25,15,30,0,5.89
2018,9,25,15,45,0,5.92
2018,9,25,16,0,0,5.93
2018,9,25,16,15,0,5.92
2018,9,25,16,30,0,5.9
2018,9,25,16,45,0,5.85
2018,9,25,17,0,0,5.77
2018,9,25,17,15,0,5.57
2018,9,25,17,30,0,5.48
2018,9,25,17,45,0,5.42
2018,9,25,18,0,0,5.35
2018,9,25,18,15,0,5.31
2018,9,25,18,30,0,5.27
2018,9,25,18,45,0,5.23
2018,9,25,19,0,0,5.19
2018,9,25,19,15,0,5.15
2018,9,25,19,30,0,5.12
2018,9,25,19,45,0,5.07
2018,9,25,20,0,0,5.03
2018,9,25,20,15,0,4.99
2018,9,25,20,30,0,4.94
2018,9,25,20,45,0,4.88
2018,9,25,21,0,0,4.81
2018,9,25,21,15,0,4.74
2018,9,25,21,30,0,4.68
2018,9,25,21,45,0,4.63
2018,9,25,22,0,0,4.61
2018,9,25,22,15,0,4.6
2018,9,25,22,30,0,4.62
2018,9,25,22,45,0,4.66
2018,9,25,23,0,0,4.74
2018,9,25,23,15,0,4.84
2018,9,25,23,30,0,4.92
2018,9,25,23,45,0,5
2018,9,26,0,0,0,5.09
2018,9,26,0,15,0,5.17
2018,9,26,0,30,0,5.24
2018,9,26,0,45,0,5.3
2018,9,26,1,0,0,5.35
2018,9,26,1,15,0,5.4
2018,9,26,1,30,0,5.46
2018,9,26,1,45,0,5.52
2018,9,26,2,0,0,5.59
2018,9,26,2,15,0,5.65
2018,9,26,2,30,0,5.72
2018,9,26,2,45,0,5.78
2018,9,26,3,0,0,5.84
2018,9,26,3,15,0,5.89
2018,9,26,3,30,0,5.93
2018,9,26,3,45,0,5.96
2018,9,26,4,0,0,5.97
2018,9,26,4,15,0,5.96
2018,9,26,4,30,0,5.94
2018,9,26,4,45,0,5.91
2018,9,26,5,0,0,5.8
2018,9,26,5,15,0,5.49
2018,9,26,5,30,0,5.43
2018,9,26,5,45,0,5.37
2018,9,26,6,0,0,5.3
2018,9,26,6,15,0,5.41
2018,9,26,6,30,0,5.36
2018,9,26,6,45,0,5.32
2018,9,26,7,0,0,5.28
2018,9,26,7,15,0,5.24
2018,9,26,7,30,0,5.2
2018,9,26,7,45,0,5.16
2018,9,26,8,0,0,5.11
2018,9,26,8,15,0,5.06
2018,9,26,8,30,0,5
2018,9,26,8,45,0,4.94
2018,9,26,9,0,0,4.86
2018,9,26,9,15,0,4.77
2018,9,26,9,30,0,4.69
2018,9,26,9,45,0,4.63
2018,9,26,10,0,0,4.59
2018,9,26,10,15,0,4.57
2018,9,26,10,30,0,4.56
2018,9,26,10,45,0,4.56
2018,9,26,11,0,0,4.58
2018,9,26,11,15,0,4.62
2018,9,26,11,30,0,4.68
2018,9,26,11,45,0,4.78
2018,9,26,12,0,0,4.97
2018,9,26,12,15,0,5.09
2018,9,26,12,30,0,5.18
2018,9,26,12,45,0,5.26
2018,9,26,13,0,0,5.32
2018,9,26,13,15,0,5.38
2018,9,26,13,30,0,5.44
2018,9,26,13,45,0,5.5
2018,9,26,14,0,0,5.56
2018,9,26,14,15,0,5.62
2018,9,26,14,30,0,5.69
2018,9,26,14,45,0,5.76
2018,9,26,15,0,0,5.83
2018,9,26,15,15,0,5.9
2018,9,26,15,30,0,5.96
2018,9,26,15,45,0,6.01
2018,9,26,16,0,0,6.04
2018,9,26,16,15,0,6.07
2018,9,26,16,30,0,6.07
2018,9,26,16,45,0,6.06
2018,9,26,17,0,0,6.04
2018,9,26,17,15,0,5.99
2018,9,26,17,30,0,5.6
2018,9,26,17,45,0,5.46
2018,9,26,18,0,0,5.47
2018,9,26,18,15,0,5.48
2018,9,26,18,30,0,5.49
2018,9,26,18,45,0,5.45
2018,9,26,19,0,0,5.41
2018,9,26,19,15,0,5.36
2018,9,26,19,30,0,5.33
2018,9,26,19,45,0,5.28
2018,9,26,20,0,0,5.24
2018,9,26,20,15,0,5.19
2018,9,26,20,30,0,5.15
2018,9,26,20,45,0,5.1
2018,9,26,21,0,0,5.02
2018,9,26,21,15,0,4.94
2018,9,26,21,30,0,4.85
2018,9,26,21,45,0,4.77
2018,9,26,22,0,0,4.71
2018,9,26,22,15,0,4.66
2018,9,26,22,30,0,4.63
2018,9,26,22,45,0,4.62
2018,9,26,23,0,0,4.61
2018,9,26,23,15,0,4.63
2018,9,26,23,30,0,4.67
2018,9,26,23,45,0,4.73
2018,9,27,0,0,0,4.82
2018,9,27,0,15,0,4.92
2018,9,27,0,30,0,5.03
2018,9,27,0,45,0,5.13
2018,9,27,1,0,0,5.23
2018,9,27,1,15,0,5.31
2018,9,27,1,30,0,5.37
2018,9,27,1,45,0,5.42
2018,9,27,2,0,0,5.48
2018,9,27,2,15,0,5.53
2018,9,27,2,30,0,5.59
2018,9,27,2,45,0,5.65
2018,9,27,3,0,0,5.71
2018,9,27,3,15,0,5.77
2018,9,27,3,30,0,5.83
2018,9,27,3,45,0,5.89
2018,9,27,4,0,0,5.94
2018,9,27,4,15,0,5.98
2018,9,27,4,30,0,6.01
2018,9,27,4,45,0,6.03
2018,9,27,5,0,0,6.02
2018,9,27,5,15,0,6.01
2018,9,27,5,30,0,5.97
2018,9,27,5,45,0,5.91
2018,9,27,6,0,0,5.62
2018,9,27,6,15,0,5.52
2018,9,27,6,30,0,5.47
2018,9,27,6,45,0,5.42
2018,9,27,7,0,0,5.49
2018,9,27,7,15,0,5.45
2018,9,27,7,30,0,5.4
2018,9,27,7,45,0,5.36
2018,9,27,8,0,0,5.32
2018,9,27,8,15,0,5.28
2018,9,27,8,30,0,5.25
2018,9,27,8,45,0,5.21
2018,9,27,9,0,0,5.16
2018,9,27,9,15,0,5.1
2018,9,27,9,30,0,5.04
2018,9,27,9,45,0,4.98
2018,9,27,10,0,0,4.91
2018,9,27,10,15,0,4.84
2018,9,27,10,30,0,4.8
2018,9,27,10,45,0,4.77
2018,9,27,11,0,0,4.77
2018,9,27,11,15,0,4.8
2018,9,27,11,30,0,4.86
2018,9,27,11,45,0,4.95
2018,9,27,12,0,0,5.06
2018,9,27,12,15,0,5.19
2018,9,27,12,30,0,5.27
2018,9,27,12,45,0,5.33
2018,9,27,13,0,0,5.42
2018,9,27,13,15,0,5.49
2018,9,27,13,30,0,5.55
2018,9,27,13,45,0,5.61
2018,9,27,14,0,0,5.67
2018,9,27,14,15,0,5.74
2018,9,27,14,30,0,5.81
2018,9,27,14,45,0,5.88
2018,9,27,15,0,0,5.96
2018,9,27,15,15,0,6.03
2018,9,27,15,30,0,6.1
2018,9,27,15,45,0,6.16
2018,9,27,16,0,0,6.21
2018,9,27,16,15,0,6.25
2018,9,27,16,30,0,6.28
2018,9,27,16,45,0,6.3
2018,9,27,17,0,0,6.3
2018,9,27,17,15,0,6.28
2018,9,27,17,30,0,6.25
2018,9,27,17,45,0,6.21
2018,9,27,18,0,0,6.06
2018,9,27,18,15,0,5.93
2018,9,27,18,30,0,5.88
2018,9,27,18,45,0,5.83
2018,9,27,19,0,0,5.77
2018,9,27,19,15,0,5.7
2018,9,27,19,30,0,5.64
2018,9,27,19,45,0,5.58
2018,9,27,20,0,0,5.57
2018,9,27,20,15,0,5.55
2018,9,27,20,30,0,5.51
2018,9,27,20,45,0,5.48
2018,9,27,21,0,0,5.42
2018,9,27,21,15,0,5.36
2018,9,27,21,30,0,5.29
2018,9,27,21,45,0,5.18
2018,9,27,22,0,0,5.06
2018,9,27,22,15,0,4.95
2018,9,27,22,30,0,4.87
2018,9,27,22,45,0,4.81
2018,9,27,23,0,0,4.77
2018,9,27,23,15,0,4.74
2018,9,27,23,30,0,4.72
2018,9,27,23,45,0,4.73
2018,9,28,0,0,0,4.74
2018,9,28,0,15,0,4.78
2018,9,28,0,30,0,4.84
2018,9,28,0,45,0,4.91
2018,9,28,1,0,0,5.01
2018,9,28,1,15,0,5.14
2018,9,28,1,30,0,5.26
2018,9,28,1,45,0,5.36
2018,9,28,2,0,0,5.45
2018,9,28,2,15,0,5.52
2018,9,28,2,30,0,5.58
2018,9,28,2,45,0,5.63
2018,9,28,3,0,0,5.69
2018,9,28,3,15,0,5.74
2018,9,28,3,30,0,5.8
2018,9,28,3,45,0,5.86
2018,9,28,4,0,0,5.91
2018,9,28,4,15,0,5.97
2018,9,28,4,30,0,6.02
2018,9,28,4,45,0,6.07
2018,9,28,5,0,0,6.12
2018,9,28,5,15,0,6.15
2018,9,28,5,30,0,6.16
2018,9,28,5,45,0,6.17
2018,9,28,6,0,0,6.16
2018,9,28,6,15,0,6.13
2018,9,28,6,30,0,6.1
2018,9,28,6,45,0,6.03
2018,9,28,7,0,0,5.9
2018,9,28,7,15,0,5.83
2018,9,28,7,30,0,5.78
2018,9,28,7,45,0,5.73
2018,9,28,8,0,0,5.67
2018,9,28,8,15,0,5.62
2018,9,28,8,30,0,5.62
2018,9,28,8,45,0,5.62
2018,9,28,9,0,0,5.59
2018,9,28,9,15,0,5.53
2018,9,28,9,30,0,5.49
2018,9,28,9,45,0,5.43
2018,9,28,10,0,0,5.38
2018,9,28,10,15,0,5.32
2018,9,28,10,30,0,5.28
2018,9,28,10,45,0,5.24
2018,9,28,11,0,0,5.22
2018,9,28,11,15,0,5.22
2018,9,28,11,30,0,5.25
2018,9,28,11,45,0,5.29
2018,9,28,12,0,0,5.35
2018,9,28,12,15,0,5.41
2018,9,28,12,30,0,5.47
2018,9,28,12,45,0,5.54
2018,9,28,13,0,0,5.6
2018,9,28,13,15,0,5.66
2018,9,28,13,30,0,5.73
2018,9,28,13,45,0,5.79
2018,9,28,14,0,0,5.86
2018,9,28,14,15,0,5.92
2018,9,28,14,30,0,5.99
2018,9,28,14,45,0,6.05
2018,9,28,15,0,0,6.12
2018,9,28,15,15,0,6.19
2018,9,28,15,30,0,6.25
2018,9,28,15,45,0,6.32
2018,9,28,16,0,0,6.38
2018,9,28,16,15,0,6.43
2018,9,28,16,30,0,6.48
2018,9,28,16,45,0,6.52
2018,9,28,17,0,0,6.55
2018,9,28,17,15,0,6.57
2018,9,28,17,30,0,6.57
2018,9,28,17,45,0,6.55
2018,9,28,18,0,0,6.52
2018,9,28,18,15,0,6.48
2018,9,28,18,30,0,6.33
2018,9,28,18,45,0,6.2
2018,9,28,19,0,0,6.15
2018,9,28,19,15,0,6.11
2018,9,28,19,30,0,6.07
2018,9,28,19,45,0,6.04
2018,9,28,20,0,0,5.99
2018,9,28,20,15,0,5.94
2018,9,28,20,30,0,5.87
2018,9,28,20,45,0,5.83
2018,9,28,21,0,0,5.81
2018,9,28,21,15,0,5.75
2018,9,28,21,30,0,5.69
2018,9,28,21,45,0,5.65
2018,9,28,22,0,0,5.51
2018,9,28,22,15,0,5.35
2018,9,28,22,30,0,5.23
2018,9,28,22,45,0,5.13
2018,9,28,23,0,0,5.05
2018,9,28,23,15,0,5
2018,9,28,23,30,0,4.96
2018,9,28,23,45,0,4.94
2018,9,29,0,0,0,4.92
2018,9,29,0,15,0,4.91
2018,9,29,0,30,0,4.9
2018,9,29,0,45,0,4.9
2018,9,29,1,0,0,4.91
2018,9,29,1,15,0,4.92
2018,9,29,1,30,0,4.95
2018,9,29,1,45,0,4.99
2018,9,29,2,0,0,5.05
2018,9,29,2,15,0,5.13
2018,9,29,2,30,0,5.24
2018,9,29,2,45,0,5.38
2018,9,29,3,0,0,5.51
2018,9,29,3,15,0,5.61
2018,9,29,3,30,0,5.69
2018,9,29,3,45,0,5.76
2018,9,29,4,0,0,5.81
2018,9,29,4,15,0,5.87
2018,9,29,4,30,0,5.92
2018,9,29,4,45,0,5.98
2018,9,29,5,0,0,6.03
2018,9,29,5,15,0,6.08
2018,9,29,5,30,0,6.12
2018,9,29,5,45,0,6.16
2018,9,29,6,0,0,6.19
2018,9,29,6,15,0,6.21
2018,9,29,6,30,0,6.22
2018,9,29,6,45,0,6.22
2018,9,29,7,0,0,6.21
2018,9,29,7,15,0,6.18
2018,9,29,7,30,0,6.15
2018,9,29,7,45,0,5.96
2018,9,29,8,0,0,5.83
2018,9,29,8,15,0,5.83
2018,9,29,8,30,0,5.82
2018,9,29,8,45,0,5.78
2018,9,29,9,0,0,5.72
2018,9,29,9,15,0,5.68
2018,9,29,9,30,0,5.63
2018,9,29,9,45,0,5.6
2018,9,29,10,0,0,5.56
2018,9,29,10,15,0,5.5
2018,9,29,10,30,0,5.43
2018,9,29,10,45,0,5.37
2018,9,29,11,0,0,5.32
2018,9,29,11,15,0,5.28
2018,9,29,11,30,0,5.25
2018,9,29,11,45,0,5.25
2018,9,29,12,0,0,5.25
2018,9,29,12,15,0,5.28
2018,9,29,12,30,0,5.33
2018,9,29,12,45,0,5.39
2018,9,29,13,0,0,5.48
2018,9,29,13,15,0,5.61
2018,9,29,13,30,0,5.71
2018,9,29,13,45,0,5.79
2018,9,29,14,0,0,5.88
2018,9,29,14,15,0,5.95
2018,9,29,14,30,0,6.01
2018,9,29,14,45,0,6.06
2018,9,29,15,0,0,6.13
2018,9,29,15,15,0,6.2
2018,9,29,15,30,0,6.27
2018,9,29,15,45,0,6.34
2018,9,29,16,0,0,6.41
2018,9,29,16,15,0,6.47
