cdec_code,year,date_time_pst,analyte,value,G2,U2
BDL,2018,2018-06-05 16:45:00,Dissolved Oxygen_mg/L,7.55,1,1
BDL,2018,2018-06-05 17:00:00,Dissolved Oxygen_mg/L,7.54,1,1
BDL,2018,2018-06-05 17:15:00,Dissolved Oxygen_mg/L,7.52,1,1
BDL,2018,2018-06-05 17:30:00,Dissolved Oxygen_mg/L,7.52,1,1
BDL,2018,2018-06-05 17:45:00,Dissolved Oxygen_mg/L,7.52,1,1
BDL,2018,2018-06-05 18:00:00,Dissolved Oxygen_mg/L,7.54,1,1
BDL,2018,2018-06-05 18:15:00,Dissolved Oxygen_mg/L,7.5,1,1
BDL,2018,2018-06-05 18:30:00,Dissolved Oxygen_mg/L,7.53,1,1
BDL,2018,2018-06-05 18:45:00,Dissolved Oxygen_mg/L,7.57,1,1
BDL,2018,2018-06-05 19:00:00,Dissolved Oxygen_mg/L,7.55,1,1
BDL,2018,2018-06-05 19:15:00,Dissolved Oxygen_mg/L,7.61,1,1
BDL,2018,2018-06-05 19:30:00,Dissolved Oxygen_mg/L,7.6,1,1
BDL,2018,2018-06-05 19:45:00,Dissolved Oxygen_mg/L,7.63,1,1
BDL,2018,2018-06-05 20:00:00,Dissolved Oxygen_mg/L,7.66,1,1
BDL,2018,2018-06-05 20:15:00,Dissolved Oxygen_mg/L,7.65,1,1
BDL,2018,2018-06-05 20:30:00,Dissolved Oxygen_mg/L,7.64,1,1
BDL,2018,2018-06-05 20:45:00,Dissolved Oxygen_mg/L,7.63,1,1
BDL,2018,2018-06-05 21:00:00,Dissolved Oxygen_mg/L,7.54,1,1
BDL,2018,2018-06-05 21:15:00,Dissolved Oxygen_mg/L,7.49,1,1
BDL,2018,2018-06-05 21:30:00,Dissolved Oxygen_mg/L,7.2,1,1
BDL,2018,2018-06-05 21:45:00,Dissolved Oxygen_mg/L,6.51,1,1
BDL,2018,2018-06-05 22:00:00,Dissolved Oxygen_mg/L,7.25,1,1
BDL,2018,2018-06-05 22:15:00,Dissolved Oxygen_mg/L,7.47,1,1
BDL,2018,2018-06-05 22:30:00,Dissolved Oxygen_mg/L,7.51,1,1
BDL,2018,2018-06-05 22:45:00,Dissolved Oxygen_mg/L,7.6,1,1
BDL,2018,2018-06-05 23:00:00,Dissolved Oxygen_mg/L,7.58,1,1
BDL,2018,2018-06-05 23:15:00,Dissolved Oxygen_mg/L,7.55,1,1
BDL,2018,2018-06-05 23:30:00,Dissolved Oxygen_mg/L,7.56,1,1
BDL,2018,2018-06-05 23:45:00,Dissolved Oxygen_mg/L,7.55,1,1
BDL,2018,2018-06-06,Dissolved Oxygen_mg/L,7.51,1,1
BDL,2018,2018-06-06 00:15:00,Dissolved Oxygen_mg/L,7.5,1,1
BDL,2018,2018-06-06 00:30:00,Dissolved Oxygen_mg/L,7.48,1,1
BDL,2018,2018-06-06 00:45:00,Dissolved Oxygen_mg/L,7.43,1,1
BDL,2018,2018-06-06 01:00:00,Dissolved Oxygen_mg/L,7.46,1,1
BDL,2018,2018-06-06 01:15:00,Dissolved Oxygen_mg/L,7.42,1,1
BDL,2018,2018-06-06 01:30:00,Dissolved Oxygen_mg/L,7.42,1,1
BDL,2018,2018-06-06 01:45:00,Dissolved Oxygen_mg/L,7.39,1,1
BDL,2018,2018-06-06 02:00:00,Dissolved Oxygen_mg/L,7.38,1,1
BDL,2018,2018-06-06 02:15:00,Dissolved Oxygen_mg/L,7.3,1,1
BDL,2018,2018-06-06 02:30:00,Dissolved Oxygen_mg/L,7.27,1,1
BDL,2018,2018-06-06 02:45:00,Dissolved Oxygen_mg/L,7.13,1,1
BDL,2018,2018-06-06 03:00:00,Dissolved Oxygen_mg/L,6.97,1,1
BDL,2018,2018-06-06 03:15:00,Dissolved Oxygen_mg/L,6.91,1,1
BDL,2018,2018-06-06 03:30:00,Dissolved Oxygen_mg/L,7.01,1,1
BDL,2018,2018-06-06 03:45:00,Dissolved Oxygen_mg/L,7.26,1,1
BDL,2018,2018-06-06 04:00:00,Dissolved Oxygen_mg/L,7.36,1,1
BDL,2018,2018-06-06 04:15:00,Dissolved Oxygen_mg/L,7.48,1,1
BDL,2018,2018-06-06 04:30:00,Dissolved Oxygen_mg/L,7.51,1,1
BDL,2018,2018-06-06 04:45:00,Dissolved Oxygen_mg/L,7.53,1,1
BDL,2018,2018-06-06 05:00:00,Dissolved Oxygen_mg/L,7.53,1,1
BDL,2018,2018-06-06 05:15:00,Dissolved Oxygen_mg/L,7.53,1,1
BDL,2018,2018-06-06 05:30:00,Dissolved Oxygen_mg/L,7.53,1,1
BDL,2018,2018-06-06 05:45:00,Dissolved Oxygen_mg/L,7.54,1,1
BDL,2018,2018-06-06 06:00:00,Dissolved Oxygen_mg/L,7.56,1,1
BDL,2018,2018-06-06 06:15:00,Dissolved Oxygen_mg/L,7.54,1,1
BDL,2018,2018-06-06 06:30:00,Dissolved Oxygen_mg/L,7.61,1,1
BDL,2018,2018-06-06 06:45:00,Dissolved Oxygen_mg/L,7.59,1,1
BDL,2018,2018-06-06 07:00:00,Dissolved Oxygen_mg/L,7.58,1,1
BDL,2018,2018-06-06 07:15:00,Dissolved Oxygen_mg/L,7.57,1,1
BDL,2018,2018-06-06 07:30:00,Dissolved Oxygen_mg/L,7.48,1,1
BDL,2018,2018-06-06 07:45:00,Dissolved Oxygen_mg/L,7.35,1,1
BDL,2018,2018-06-06 08:00:00,Dissolved Oxygen_mg/L,6.91,1,1
BDL,2018,2018-06-06 08:15:00,Dissolved Oxygen_mg/L,7.38,1,1
BDL,2018,2018-06-06 08:30:00,Dissolved Oxygen_mg/L,7.53,1,1
BDL,2018,2018-06-06 08:45:00,Dissolved Oxygen_mg/L,7.57,1,1
BDL,2018,2018-06-06 09:00:00,Dissolved Oxygen_mg/L,7.57,1,1
BDL,2018,2018-06-06 09:15:00,Dissolved Oxygen_mg/L,7.61,1,1
BDL,2018,2018-06-06 09:30:00,Dissolved Oxygen_mg/L,7.59,1,1
BDL,2018,2018-06-06 09:45:00,Dissolved Oxygen_mg/L,7.59,1,1
BDL,2018,2018-06-06 10:00:00,Dissolved Oxygen_mg/L,7.6,1,1
BDL,2018,2018-06-06 10:15:00,Dissolved Oxygen_mg/L,7.58,1,1
BDL,2018,2018-06-06 10:30:00,Dissolved Oxygen_mg/L,7.58,1,1
BDL,2018,2018-06-06 10:45:00,Dissolved Oxygen_mg/L,7.57,1,1
BDL,2018,2018-06-06 11:00:00,Dissolved Oxygen_mg/L,7.59,1,1
BDL,2018,2018-06-06 11:15:00,Dissolved Oxygen_mg/L,7.63,1,1
BDL,2018,2018-06-06 11:30:00,Dissolved Oxygen_mg/L,7.66,1,1
BDL,2018,2018-06-06 11:45:00,Dissolved Oxygen_mg/L,7.66,1,1
BDL,2018,2018-06-06 12:00:00,Dissolved Oxygen_mg/L,7.66,1,1
BDL,2018,2018-06-06 12:15:00,Dissolved Oxygen_mg/L,7.69,1,1
BDL,2018,2018-06-06 12:30:00,Dissolved Oxygen_mg/L,7.67,1,1
BDL,2018,2018-06-06 12:45:00,Dissolved Oxygen_mg/L,7.66,1,1
BDL,2018,2018-06-06 13:00:00,Dissolved Oxygen_mg/L,7.67,1,1
BDL,2018,2018-06-06 13:15:00,Dissolved Oxygen_mg/L,7.67,1,1
BDL,2018,2018-06-06 13:30:00,Dissolved Oxygen_mg/L,7.73,1,1
BDL,2018,2018-06-06 13:45:00,Dissolved Oxygen_mg/L,7.74,1,1
BDL,2018,2018-06-06 14:00:00,Dissolved Oxygen_mg/L,7.69,1,1
BDL,2018,2018-06-06 14:15:00,Dissolved Oxygen_mg/L,7.68,1,1
BDL,2018,2018-06-06 14:30:00,Dissolved Oxygen_mg/L,7.67,1,1
BDL,2018,2018-06-06 14:45:00,Dissolved Oxygen_mg/L,7.4,1,1
BDL,2018,2018-06-06 15:00:00,Dissolved Oxygen_mg/L,7.51,1,1
BDL,2018,2018-06-06 15:15:00,Dissolved Oxygen_mg/L,7.43,1,1
BDL,2018,2018-06-06 15:30:00,Dissolved Oxygen_mg/L,7.72,1,1
BDL,2018,2018-06-06 15:45:00,Dissolved Oxygen_mg/L,7.86,1,1
BDL,2018,2018-06-06 16:00:00,Dissolved Oxygen_mg/L,7.89,1,1
BDL,2018,2018-06-06 16:15:00,Dissolved Oxygen_mg/L,7.85,1,1
BDL,2018,2018-06-06 16:30:00,Dissolved Oxygen_mg/L,7.84,1,1
BDL,2018,2018-06-06 16:45:00,Dissolved Oxygen_mg/L,7.84,1,1
BDL,2018,2018-06-06 17:00:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-06-06 17:15:00,Dissolved Oxygen_mg/L,7.81,1,1
BDL,2018,2018-06-06 17:30:00,Dissolved Oxygen_mg/L,7.8,1,1
BDL,2018,2018-06-06 17:45:00,Dissolved Oxygen_mg/L,7.8,1,1
BDL,2018,2018-06-06 18:00:00,Dissolved Oxygen_mg/L,7.79,1,1
BDL,2018,2018-06-06 18:15:00,Dissolved Oxygen_mg/L,7.78,1,1
BDL,2018,2018-06-06 18:30:00,Dissolved Oxygen_mg/L,7.77,1,1
BDL,2018,2018-06-06 18:45:00,Dissolved Oxygen_mg/L,7.78,1,1
BDL,2018,2018-06-06 19:00:00,Dissolved Oxygen_mg/L,7.77,1,1
BDL,2018,2018-06-06 19:15:00,Dissolved Oxygen_mg/L,7.77,1,1
BDL,2018,2018-06-06 19:30:00,Dissolved Oxygen_mg/L,7.76,1,1
BDL,2018,2018-06-06 19:45:00,Dissolved Oxygen_mg/L,7.78,1,1
BDL,2018,2018-06-06 20:00:00,Dissolved Oxygen_mg/L,7.76,1,1
BDL,2018,2018-06-06 20:15:00,Dissolved Oxygen_mg/L,7.76,1,1
BDL,2018,2018-06-06 20:30:00,Dissolved Oxygen_mg/L,7.81,1,1
BDL,2018,2018-06-06 20:45:00,Dissolved Oxygen_mg/L,7.85,1,1
BDL,2018,2018-06-06 21:00:00,Dissolved Oxygen_mg/L,7.87,1,1
BDL,2018,2018-06-06 21:15:00,Dissolved Oxygen_mg/L,7.89,1,1
BDL,2018,2018-06-06 21:30:00,Dissolved Oxygen_mg/L,7.91,1,1
BDL,2018,2018-06-06 21:45:00,Dissolved Oxygen_mg/L,7.93,1,1
BDL,2018,2018-06-06 22:00:00,Dissolved Oxygen_mg/L,7.9,1,1
BDL,2018,2018-06-06 22:15:00,Dissolved Oxygen_mg/L,7.86,1,1
BDL,2018,2018-06-06 22:30:00,Dissolved Oxygen_mg/L,7.34,1,1
BDL,2018,2018-06-06 22:45:00,Dissolved Oxygen_mg/L,7.51,1,1
BDL,2018,2018-06-06 23:00:00,Dissolved Oxygen_mg/L,7.8,1,1
BDL,2018,2018-06-06 23:15:00,Dissolved Oxygen_mg/L,7.9,1,1
BDL,2018,2018-06-06 23:30:00,Dissolved Oxygen_mg/L,7.88,1,1
BDL,2018,2018-06-06 23:45:00,Dissolved Oxygen_mg/L,7.85,1,1
BDL,2018,2018-06-07,Dissolved Oxygen_mg/L,7.83,1,1
BDL,2018,2018-06-07 00:15:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-06-07 00:30:00,Dissolved Oxygen_mg/L,7.81,1,1
BDL,2018,2018-06-07 00:45:00,Dissolved Oxygen_mg/L,7.77,1,1
BDL,2018,2018-06-07 01:00:00,Dissolved Oxygen_mg/L,7.78,1,1
BDL,2018,2018-06-07 01:15:00,Dissolved Oxygen_mg/L,7.77,1,1
BDL,2018,2018-06-07 01:30:00,Dissolved Oxygen_mg/L,7.74,1,1
BDL,2018,2018-06-07 01:45:00,Dissolved Oxygen_mg/L,7.74,1,1
BDL,2018,2018-06-07 02:00:00,Dissolved Oxygen_mg/L,7.71,1,1
BDL,2018,2018-06-07 02:15:00,Dissolved Oxygen_mg/L,7.7,1,1
BDL,2018,2018-06-07 02:30:00,Dissolved Oxygen_mg/L,7.69,1,1
BDL,2018,2018-06-07 02:45:00,Dissolved Oxygen_mg/L,7.69,1,1
BDL,2018,2018-06-07 03:00:00,Dissolved Oxygen_mg/L,7.66,1,1
BDL,2018,2018-06-07 03:15:00,Dissolved Oxygen_mg/L,7.66,1,1
BDL,2018,2018-06-07 03:30:00,Dissolved Oxygen_mg/L,7.63,1,1
BDL,2018,2018-06-07 03:45:00,Dissolved Oxygen_mg/L,7.64,1,1
BDL,2018,2018-06-07 04:00:00,Dissolved Oxygen_mg/L,7.62,1,1
BDL,2018,2018-06-07 04:15:00,Dissolved Oxygen_mg/L,7.55,1,1
BDL,2018,2018-06-07 04:30:00,Dissolved Oxygen_mg/L,7.38,1,1
BDL,2018,2018-06-07 04:45:00,Dissolved Oxygen_mg/L,7.23,1,1
BDL,2018,2018-06-07 05:00:00,Dissolved Oxygen_mg/L,7.52,1,1
BDL,2018,2018-06-07 05:15:00,Dissolved Oxygen_mg/L,7.68,1,1
BDL,2018,2018-06-07 05:30:00,Dissolved Oxygen_mg/L,7.74,1,1
BDL,2018,2018-06-07 05:45:00,Dissolved Oxygen_mg/L,7.77,1,1
BDL,2018,2018-06-07 06:00:00,Dissolved Oxygen_mg/L,7.79,1,1
BDL,2018,2018-06-07 06:15:00,Dissolved Oxygen_mg/L,7.78,1,1
BDL,2018,2018-06-07 06:30:00,Dissolved Oxygen_mg/L,7.77,1,1
BDL,2018,2018-06-07 06:45:00,Dissolved Oxygen_mg/L,7.78,1,1
BDL,2018,2018-06-07 07:00:00,Dissolved Oxygen_mg/L,7.79,1,1
BDL,2018,2018-06-07 07:15:00,Dissolved Oxygen_mg/L,7.78,1,1
BDL,2018,2018-06-07 07:30:00,Dissolved Oxygen_mg/L,7.78,1,1
BDL,2018,2018-06-07 07:45:00,Dissolved Oxygen_mg/L,7.75,1,1
BDL,2018,2018-06-07 08:00:00,Dissolved Oxygen_mg/L,7.73,1,1
BDL,2018,2018-06-07 08:15:00,Dissolved Oxygen_mg/L,7.76,1,1
BDL,2018,2018-06-07 08:30:00,Dissolved Oxygen_mg/L,7.65,1,1
BDL,2018,2018-06-07 08:45:00,Dissolved Oxygen_mg/L,7.7,1,1
BDL,2018,2018-06-07 09:00:00,Dissolved Oxygen_mg/L,7.58,1,1
BDL,2018,2018-06-07 09:15:00,Dissolved Oxygen_mg/L,6.88,1,1
BDL,2018,2018-06-07 09:30:00,Dissolved Oxygen_mg/L,7.59,1,1
BDL,2018,2018-06-07 09:45:00,Dissolved Oxygen_mg/L,7.73,1,1
BDL,2018,2018-06-07 10:00:00,Dissolved Oxygen_mg/L,7.78,1,1
BDL,2018,2018-06-07 10:15:00,Dissolved Oxygen_mg/L,7.76,1,1
BDL,2018,2018-06-07 10:30:00,Dissolved Oxygen_mg/L,7.79,1,1
BDL,2018,2018-06-07 10:45:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-06-07 11:00:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-06-07 11:15:00,Dissolved Oxygen_mg/L,7.84,1,1
BDL,2018,2018-06-07 11:30:00,Dissolved Oxygen_mg/L,7.84,1,1
BDL,2018,2018-06-07 11:45:00,Dissolved Oxygen_mg/L,7.83,1,1
BDL,2018,2018-06-07 12:00:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-06-07 12:15:00,Dissolved Oxygen_mg/L,7.84,1,1
BDL,2018,2018-06-07 12:30:00,Dissolved Oxygen_mg/L,7.85,1,1
BDL,2018,2018-06-07 12:45:00,Dissolved Oxygen_mg/L,7.85,1,1
BDL,2018,2018-06-07 13:00:00,Dissolved Oxygen_mg/L,7.87,1,1
BDL,2018,2018-06-07 13:15:00,Dissolved Oxygen_mg/L,7.87,1,1
BDL,2018,2018-06-07 13:30:00,Dissolved Oxygen_mg/L,7.87,1,1
BDL,2018,2018-06-07 13:45:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-06-07 14:00:00,Dissolved Oxygen_mg/L,7.79,1,1
BDL,2018,2018-06-07 14:15:00,Dissolved Oxygen_mg/L,7.74,1,1
BDL,2018,2018-06-07 14:30:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-06-07 14:45:00,Dissolved Oxygen_mg/L,7.81,1,1
BDL,2018,2018-06-07 15:00:00,Dissolved Oxygen_mg/L,7.72,1,1
BDL,2018,2018-06-07 15:15:00,Dissolved Oxygen_mg/L,7.45,1,1
BDL,2018,2018-06-07 15:30:00,Dissolved Oxygen_mg/L,7.57,1,1
BDL,2018,2018-06-07 15:45:00,Dissolved Oxygen_mg/L,7.87,1,1
BDL,2018,2018-06-07 16:00:00,Dissolved Oxygen_mg/L,7.97,1,1
BDL,2018,2018-06-07 16:15:00,Dissolved Oxygen_mg/L,8.02,1,1
BDL,2018,2018-06-07 16:30:00,Dissolved Oxygen_mg/L,7.98,1,1
BDL,2018,2018-06-07 16:45:00,Dissolved Oxygen_mg/L,7.96,1,1
BDL,2018,2018-06-07 17:00:00,Dissolved Oxygen_mg/L,7.96,1,1
BDL,2018,2018-06-07 17:15:00,Dissolved Oxygen_mg/L,8,1,1
BDL,2018,2018-06-07 17:30:00,Dissolved Oxygen_mg/L,7.96,1,1
BDL,2018,2018-06-07 17:45:00,Dissolved Oxygen_mg/L,7.93,1,1
BDL,2018,2018-06-07 18:00:00,Dissolved Oxygen_mg/L,7.94,1,1
BDL,2018,2018-06-07 18:15:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-06-07 18:30:00,Dissolved Oxygen_mg/L,7.94,1,1
BDL,2018,2018-06-07 18:45:00,Dissolved Oxygen_mg/L,7.94,1,1
BDL,2018,2018-06-07 19:00:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-06-07 19:15:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-06-07 19:30:00,Dissolved Oxygen_mg/L,7.91,1,1
BDL,2018,2018-06-07 19:45:00,Dissolved Oxygen_mg/L,7.89,1,1
BDL,2018,2018-06-07 20:00:00,Dissolved Oxygen_mg/L,7.91,1,1
BDL,2018,2018-06-07 20:15:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-06-07 20:30:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-06-07 20:45:00,Dissolved Oxygen_mg/L,7.91,1,1
BDL,2018,2018-06-07 21:00:00,Dissolved Oxygen_mg/L,7.91,1,1
BDL,2018,2018-06-07 21:15:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-06-07 21:30:00,Dissolved Oxygen_mg/L,7.97,1,1
BDL,2018,2018-06-07 21:45:00,Dissolved Oxygen_mg/L,7.98,1,1
BDL,2018,2018-06-07 22:00:00,Dissolved Oxygen_mg/L,7.97,1,1
BDL,2018,2018-06-07 22:15:00,Dissolved Oxygen_mg/L,7.96,1,1
BDL,2018,2018-06-07 22:30:00,Dissolved Oxygen_mg/L,7.95,1,1
BDL,2018,2018-06-07 22:45:00,Dissolved Oxygen_mg/L,7.61,1,1
BDL,2018,2018-06-07 23:00:00,Dissolved Oxygen_mg/L,7.34,1,1
BDL,2018,2018-06-07 23:15:00,Dissolved Oxygen_mg/L,7.73,1,1
BDL,2018,2018-06-07 23:30:00,Dissolved Oxygen_mg/L,7.84,1,1
BDL,2018,2018-06-07 23:45:00,Dissolved Oxygen_mg/L,7.88,1,1
BDL,2018,2018-06-08,Dissolved Oxygen_mg/L,7.95,1,1
BDL,2018,2018-06-08 00:15:00,Dissolved Oxygen_mg/L,7.93,1,1
BDL,2018,2018-06-08 00:30:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-06-08 00:45:00,Dissolved Oxygen_mg/L,7.93,1,1
BDL,2018,2018-06-08 01:00:00,Dissolved Oxygen_mg/L,7.93,1,1
BDL,2018,2018-06-08 01:15:00,Dissolved Oxygen_mg/L,7.91,1,1
BDL,2018,2018-06-08 01:30:00,Dissolved Oxygen_mg/L,7.9,1,1
BDL,2018,2018-06-08 01:45:00,Dissolved Oxygen_mg/L,7.88,1,1
BDL,2018,2018-06-08 02:00:00,Dissolved Oxygen_mg/L,7.85,1,1
BDL,2018,2018-06-08 02:15:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-06-08 02:30:00,Dissolved Oxygen_mg/L,7.81,1,1
BDL,2018,2018-06-08 02:45:00,Dissolved Oxygen_mg/L,7.82,1,1
BDL,2018,2018-06-08 03:00:00,Dissolved Oxygen_mg/L,7.83,1,1
BDL,2018,2018-06-08 03:15:00,Dissolved Oxygen_mg/L,7.83,1,1
BDL,2018,2018-06-08 03:30:00,Dissolved Oxygen_mg/L,7.84,1,1
BDL,2018,2018-06-08 03:45:00,Dissolved Oxygen_mg/L,7.81,1,1
BDL,2018,2018-06-08 04:00:00,Dissolved Oxygen_mg/L,7.79,1,1
BDL,2018,2018-06-08 04:15:00,Dissolved Oxygen_mg/L,7.81,1,1
BDL,2018,2018-06-08 04:30:00,Dissolved Oxygen_mg/L,7.84,1,1
BDL,2018,2018-06-08 04:45:00,Dissolved Oxygen_mg/L,7.81,1,1
BDL,2018,2018-06-08 05:00:00,Dissolved Oxygen_mg/L,7.75,1,1
BDL,2018,2018-06-08 05:15:00,Dissolved Oxygen_mg/L,7.76,1,1
BDL,2018,2018-06-08 05:30:00,Dissolved Oxygen_mg/L,7.56,1,1
BDL,2018,2018-06-08 05:45:00,Dissolved Oxygen_mg/L,7.38,1,1
BDL,2018,2018-06-08 06:00:00,Dissolved Oxygen_mg/L,7.73,1,1
BDL,2018,2018-06-08 06:15:00,Dissolved Oxygen_mg/L,7.89,1,1
BDL,2018,2018-06-08 06:30:00,Dissolved Oxygen_mg/L,7.9,1,1
BDL,2018,2018-06-08 07:15:00,Dissolved Oxygen_mg/L,7.91,1,1
BDL,2018,2018-06-08 07:30:00,Dissolved Oxygen_mg/L,7.92,1,1
BDL,2018,2018-06-08 07:45:00,Dissolved Oxygen_mg/L,7.86,1,1
CSE,2018,2018-05-19,Specific Conductance_uS/cm,837,1,1
CSE,2018,2018-05-19,Water Temperature_C,18.34,1,1
CSE,2018,2018-05-19 00:15:00,Specific Conductance_uS/cm,792,1,1
CSE,2018,2018-05-19 00:15:00,Water Temperature_C,18.31,1,1
CSE,2018,2018-05-19 00:30:00,Specific Conductance_uS/cm,774,1,1
CSE,2018,2018-05-19 00:30:00,Water Temperature_C,18.3,1,1
CSE,2018,2018-05-19 00:45:00,Specific Conductance_uS/cm,749,1,1
CSE,2018,2018-05-19 00:45:00,Water Temperature_C,18.28,1,1
CSE,2018,2018-05-19 01:00:00,Specific Conductance_uS/cm,747,1,1
CSE,2018,2018-05-19 01:00:00,Water Temperature_C,18.26,1,1
CSE,2018,2018-05-19 01:15:00,Specific Conductance_uS/cm,745,1,1
CSE,2018,2018-05-19 01:15:00,Water Temperature_C,18.25,1,1
CSE,2018,2018-05-19 01:30:00,Specific Conductance_uS/cm,740,1,1
CSE,2018,2018-05-19 01:30:00,Water Temperature_C,18.26,1,1
CSE,2018,2018-05-19 01:45:00,Specific Conductance_uS/cm,779,1,1
CSE,2018,2018-05-19 01:45:00,Water Temperature_C,18.27,1,1
CSE,2018,2018-05-19 02:00:00,Specific Conductance_uS/cm,879,1,1
CSE,2018,2018-05-19 02:00:00,Water Temperature_C,18.22,1,1
CSE,2018,2018-05-19 02:15:00,Specific Conductance_uS/cm,942,1,1
CSE,2018,2018-05-19 02:15:00,Water Temperature_C,18.21,1,1
CSE,2018,2018-05-19 02:30:00,Specific Conductance_uS/cm,1032,1,1
CSE,2018,2018-05-19 02:30:00,Water Temperature_C,18.24,1,1
CSE,2018,2018-05-19 02:45:00,Specific Conductance_uS/cm,953,1,1
CSE,2018,2018-05-19 02:45:00,Water Temperature_C,18.15,1,1
CSE,2018,2018-05-19 03:00:00,Specific Conductance_uS/cm,1014,1,1
CSE,2018,2018-05-19 03:00:00,Water Temperature_C,18.17,1,1
CSE,2018,2018-05-19 03:15:00,Specific Conductance_uS/cm,1036,1,1
CSE,2018,2018-05-19 03:15:00,Water Temperature_C,18.16,1,1
CSE,2018,2018-05-19 03:30:00,Specific Conductance_uS/cm,1101,1,1
CSE,2018,2018-05-19 03:30:00,Water Temperature_C,18.21,1,1
CSE,2018,2018-05-19 03:45:00,Specific Conductance_uS/cm,1167,1,1
CSE,2018,2018-05-19 03:45:00,Water Temperature_C,18.17,1,1
CSE,2018,2018-05-19 04:00:00,Specific Conductance_uS/cm,1235,1,1
CSE,2018,2018-05-19 04:00:00,Water Temperature_C,18.21,1,1
CSE,2018,2018-05-19 04:15:00,Specific Conductance_uS/cm,1404,1,1
CSE,2018,2018-05-19 04:15:00,Water Temperature_C,18.25,1,1
CSE,2018,2018-05-19 04:30:00,Specific Conductance_uS/cm,1519,1,1
CSE,2018,2018-05-19 04:30:00,Water Temperature_C,18.27,1,1
CSE,2018,2018-05-19 04:45:00,Specific Conductance_uS/cm,1581,1,1
CSE,2018,2018-05-19 04:45:00,Water Temperature_C,18.27,1,1
CSE,2018,2018-05-19 05:00:00,Specific Conductance_uS/cm,1577,1,1
CSE,2018,2018-05-19 05:00:00,Water Temperature_C,18.25,1,1
CSE,2018,2018-05-19 05:15:00,Specific Conductance_uS/cm,1656,1,1
CSE,2018,2018-05-19 05:15:00,Water Temperature_C,18.24,1,1
CSE,2018,2018-05-19 05:30:00,Specific Conductance_uS/cm,1723,1,1
CSE,2018,2018-05-19 05:30:00,Water Temperature_C,18.23,1,1
CSE,2018,2018-05-19 05:45:00,Specific Conductance_uS/cm,1925,1,1
CSE,2018,2018-05-19 05:45:00,Water Temperature_C,18.25,1,1
CSE,2018,2018-05-19 06:00:00,Specific Conductance_uS/cm,2005,1,1
CSE,2018,2018-05-19 06:00:00,Water Temperature_C,18.24,1,1
CSE,2018,2018-05-19 06:15:00,Specific Conductance_uS/cm,2111,1,1
CSE,2018,2018-05-19 06:15:00,Water Temperature_C,18.2,1,1
CSE,2018,2018-05-19 06:30:00,Specific Conductance_uS/cm,2219,1,1
CSE,2018,2018-05-19 06:30:00,Water Temperature_C,18.18,1,1
CSE,2018,2018-05-19 06:45:00,Specific Conductance_uS/cm,2019,1,1
CSE,2018,2018-05-19 06:45:00,Water Temperature_C,18.18,1,1
CSE,2018,2018-05-19 07:00:00,Specific Conductance_uS/cm,1800,1,1
CSE,2018,2018-05-19 07:00:00,Water Temperature_C,18.13,1,1
CSE,2018,2018-05-19 07:15:00,Specific Conductance_uS/cm,1616,1,1
CSE,2018,2018-05-19 07:15:00,Water Temperature_C,18.09,1,1
CSE,2018,2018-05-19 07:30:00,Specific Conductance_uS/cm,1599,1,1
CSE,2018,2018-05-19 07:30:00,Water Temperature_C,18.07,1,1
CSE,2018,2018-05-19 07:45:00,Specific Conductance_uS/cm,1684,1,1
CSE,2018,2018-05-19 07:45:00,Water Temperature_C,18.09,1,1
CSE,2018,2018-05-19 08:00:00,Specific Conductance_uS/cm,1481,1,1
CSE,2018,2018-05-19 08:00:00,Water Temperature_C,18.01,1,1
CSE,2018,2018-05-19 08:15:00,Specific Conductance_uS/cm,1441,1,1
CSE,2018,2018-05-19 08:15:00,Water Temperature_C,18,1,1
CSE,2018,2018-05-19 08:30:00,Specific Conductance_uS/cm,1334,1,1
CSE,2018,2018-05-19 08:30:00,Water Temperature_C,17.97,1,1
CSE,2018,2018-05-19 08:45:00,Specific Conductance_uS/cm,1306,1,1
CSE,2018,2018-05-19 08:45:00,Water Temperature_C,18.01,1,1
CSE,2018,2018-05-19 09:00:00,Specific Conductance_uS/cm,1502,1,1
CSE,2018,2018-05-19 09:00:00,Water Temperature_C,18.18,1,1
CSE,2018,2018-05-19 09:15:00,Specific Conductance_uS/cm,1436,1,1
CSE,2018,2018-05-19 09:15:00,Water Temperature_C,18.17,1,1
